ProfileKey,ProfileID,UserName,Gender,BirthDate,ProfileCreationDate,AppRating
10385,P0661,GARY S. LEFF,F,1978-02-26,2000-04-16,4
10386,P0662,Jeremy Robles,F,1978-03-15,2015-03-22,3
10387,P0663,Lori Robinson,F,1978-03-27,1998-11-10,1
10388,P0664,HENRY J. HERRMANN,M,1953-08-08,1955-04-05,5
10389,P0665,Dustin Cummings,M,1953-08-15,1991-08-29,2
10390,P0666,JAMES J. FARGO,F,1946-04-29,1993-05-10,2
10391,P0667,Samantha Patel,F,1946-05-26,2005-06-08,4
10392,P0668,LAWRENCE K. BANKER,F,1939-08-20,1942-08-22,3
10393,P0669,Eric Gibson,F,1939-08-25,1995-10-08,4
10394,P0670,MADELINE HIDALGO,M,1952-12-24,1971-08-14,3
10395,P0671,Heidi Reyes,M,1953-01-08,1967-06-30,4
10396,P0672,Rodney Stephenson,M,1953-01-12,2006-07-03,2
10397,P0673,MEHRDAD FAVAGEHI,F,2006-07-12,2010-08-11,5
10398,P0674,Kevin Scott,F,2006-07-28,2023-10-04,2
10399,P0675,Mindy Simmons,F,2006-07-17,2016-04-05,4
10400,P0676,MELANIE R. LOVE,F,1983-07-10,1993-05-26,1
10401,P0677,Jacob English,F,1983-08-07,2008-07-26,3
10402,P0678,Christine Moody,F,1983-07-26,1990-06-11,2
10403,P0679,Kevin Houston,F,1983-07-15,1989-05-26,3
10404,P0680,Amanda Lee,F,1983-07-16,1994-06-07,5
10405,P0681,RONALD S. HAUPTMAN,M,1971-07-13,1986-09-11,5
10406,P0682,Bruce Castillo,M,1971-08-11,2023-02-28,4
10407,P0683,CHARLES R. GREEN,M,1987-08-28,2002-10-07,2
10408,P0684,Raymond Serrano,M,1987-09-05,2008-09-04,2
10409,P0685,PAUL P. HICKS,M,1952-05-27,1993-09-29,4
10410,P0686,William Moore,M,1952-06-24,1986-09-29,4
10411,P0687,Carrie Cabrera,M,1952-06-08,1963-12-03,5
10412,P0688,William Vaughn,M,1952-05-28,1964-09-05,4
10413,P0689,Dr. Derek Carey,M,1952-06-08,2001-02-12,3
10414,P0690,HENRY B. BRADFORD,F,1939-12-05,2008-11-07,4
10415,P0691,Christopher Williams,F,1939-12-15,1972-02-07,1
10416,P0692,MARK A. HAMMOCK,F,1939-08-09,1977-10-07,4
10417,P0693,Rebecca Gates,F,1939-08-22,1972-08-02,2
10418,P0694,Becky Baker,F,1939-08-28,2012-10-21,1
10419,P0695,SAMUEL F. ROWE,M,1943-07-21,1962-05-09,2
10420,P0696,Carl Lee,M,1943-07-29,1963-12-18,4
10421,P0697,Rebekah Peters,M,1943-07-30,1970-10-10,3
10422,P0698,HOWARD CONDUFF,F,1977-05-04,2023-11-10,4
10423,P0699,Ernest Dyer,F,1977-05-24,2006-01-21,3
10424,P0700,Brian Ortiz,F,1977-05-08,2024-09-07,3
10425,P0701,Lindsay Holt,F,1977-05-23,1999-04-02,2
10426,P0702,Catherine Olson,F,1977-05-23,2005-05-05,2
10427,P0703,JOSEPH H. CONDUFF,F,1975-07-22,1987-08-13,2
10428,P0704,Ashley Moreno,F,1975-07-28,2008-04-16,2
10429,P0705,DALE C. EVANS,M,1944-07-19,1984-10-30,4
10430,P0706,Casey Taylor,M,1944-08-19,1954-05-24,4
10431,P0707,Susan Shaffer,M,1944-08-10,1989-02-11,5
10432,P0708,KYLE W. WHEELER,F,1934-10-19,1943-04-08,2
10433,P0709,Courtney Mendez,F,1934-11-05,2005-11-05,3
10434,P0710,ERNEST L. KNIGHT,F,1979-09-18,2020-07-07,4
10435,P0711,Joseph Rodriguez,F,1979-10-16,2021-08-02,4
10436,P0712,GREGORY N. KOONTZ,M,1995-08-02,2006-01-21,2
10437,P0713,Michael Cook,M,1995-08-18,2005-05-06,4
10438,P0714,Stacey Juarez,M,1995-08-28,2018-03-04,2
10439,P0715,Carlos James,M,1995-08-03,2002-07-18,3
10440,P0716,Nancy Burns,M,1995-08-10,1998-08-28,2
10441,P0717,HARRY E. SPALDING,F,1974-06-16,1997-11-26,2
10442,P0718,David Sanchez,F,1974-07-09,1989-09-21,4
10443,P0719,Chad Kennedy,F,1974-06-17,2006-11-17,4
10444,P0720,Heather Allen,F,1974-07-04,2023-07-14,4
10445,P0721,Scott Pena,F,1974-07-03,1983-06-16,2
10446,P0722,CATHIE H. BUTTERWORTH,M,2004-01-12,2015-07-01,5
10447,P0723,Michael Martin,M,2004-02-10,2015-11-14,2
10448,P0724,Diana Mcconnell,M,2004-02-10,2006-08-17,2
10449,P0725,CLARISSA M. BELLARD,F,1982-04-27,1998-06-11,3
10450,P0726,Seth Snyder,F,1982-05-16,1986-07-24,2
10451,P0727,Joshua Kramer,F,1982-04-28,2003-12-23,4
10452,P0728,GERALD T. PHILLIPS,M,1973-05-23,2003-09-10,4
10453,P0729,Cassidy Byrd,M,1973-06-12,1974-07-16,4
10454,P0730,HARVEY W. ALLEN,F,1989-11-27,2003-05-09,3
10455,P0731,Jonathan Spencer,F,1989-12-26,1995-03-03,2
10456,P0732,John Taylor,F,1989-12-02,1998-12-05,3
10457,P0733,JENNIFER WADIAK,F,1938-09-27,1985-01-01,3
10458,P0734,Dan Coleman,F,1938-10-12,1941-02-22,4
10459,P0735,MAZIN FARAH,F,1964-09-23,1971-02-15,4
10460,P0736,Renee Perkins,F,1964-10-21,2008-02-01,2
10461,P0737,STANLEY D. DAMERON,F,1983-03-04,2024-04-30,5
10462,P0738,Bryan Jimenez,F,1983-03-13,2015-06-30,3
10463,P0739,GREGORY R. COX,M,1965-03-02,1989-01-04,4
10464,P0740,Zachary Lucero,M,1965-04-02,1988-09-17,4
10465,P0741,Emily Reed,M,1965-03-21,1986-06-30,3
10466,P0742,SHERRI WILKERSON,F,1945-12-31,1981-04-25,1
10467,P0743,Daniel Smith,F,1946-01-24,2011-07-20,2
10468,P0744,MARVIN L. MARSHALL,M,1980-08-06,1990-12-09,2
10469,P0745,Cynthia Wagner,M,1980-08-15,2015-09-10,3
10470,P0746,CAMILO J. DUARTE,M,1969-08-16,1990-07-17,4
10471,P0747,Timothy Carroll,M,1969-08-17,2009-11-11,3
10472,P0748,CARL W. MCCRADY,F,1943-07-24,1960-02-12,1
10473,P0749,James Nguyen,F,1943-08-02,2011-08-05,2
10474,P0750,EARL T. ELSTNER,F,1993-12-11,2010-07-24,1
10475,P0751,Valerie Baldwin,F,1994-01-09,2006-11-10,5
10476,P0752,Robert Bruce,F,1993-12-31,2009-07-22,3
10477,P0753,Nicole Michael,F,1994-01-07,2015-06-24,3
10478,P0754,Ashley Richards,F,1994-01-06,1995-03-02,2
10479,P0755,JAKE REYNOLDS,F,1991-09-18,2002-02-14,1
10480,P0756,Richard Yoder,F,1991-10-16,2014-01-02,3
10481,P0757,JOSEPH P. FUSARO,M,1985-07-24,1995-10-27,3
10482,P0758,Deborah Murray,M,1985-07-29,1989-03-23,5
10483,P0759,NADEEM QURESHI,F,2000-11-11,2005-07-19,1
10484,P0760,Mark Hawkins,F,2000-11-20,2013-07-16,3
10485,P0761,Richard Kelly,F,2000-12-03,2001-07-17,2
10486,P0762,Ashley Harrison,F,2000-11-23,2013-09-10,2
10487,P0763,George Ellis,F,2000-11-15,2006-02-17,3
10488,P0764,ROBERT B. GENTRY,F,1972-04-23,2014-07-12,5
10489,P0765,Austin Franco,F,1972-05-22,2019-04-23,3
10490,P0766,SASAN AHMADIYAR,M,1972-06-04,1993-01-01,1
10491,P0767,Mr. Lance Wise MD,M,1972-06-13,1999-04-06,1
10492,P0768,TAURUS K. TATEM,F,1946-02-22,1966-03-27,5
10493,P0769,Mr. Matthew Vargas,F,1946-02-24,1982-07-18,3
10494,P0770,DAVID F. HUDDLE,F,2001-01-18,2006-05-29,3
10495,P0771,Ricky Farley,F,2001-02-18,2005-06-22,4
10496,P0772,FREDERICK W. BROADHEAD,F,2003-06-10,2024-04-07,4
10497,P0773,Robert Barnes,F,2003-06-19,2011-07-15,1
10498,P0774,Thomas Gregory,F,2003-06-13,2005-12-24,2
10499,P0775,ARSHIA SHINGLER,F,1937-08-15,1984-12-10,4
10500,P0776,Patrick Pitts,F,1937-08-24,2001-08-18,2
10501,P0777,JOHN C. HOUSER,M,1990-09-08,1992-01-12,3
10502,P0778,James Romero,M,1990-09-30,2011-11-30,1
10503,P0779,DAVID C. RITCHIE,M,1982-06-20,1987-12-09,5
10504,P0780,Mr. Austin Lozano,M,1982-07-06,2020-06-20,3
10505,P0781,Jacob Olson,M,1982-07-01,1998-03-17,4
10506,P0782,Kylie Weber,M,1982-07-20,2008-03-18,4
10507,P0783,Julie Garza,M,1982-06-24,1996-02-12,2
10508,P0784,GARY C. HANNA,M,1950-04-21,1982-12-15,3
10509,P0785,Maria Jones,M,1950-04-25,1959-11-18,5
10510,P0786,Nathan Meadows,M,1950-05-06,2009-10-28,2
10511,P0787,Karen Rice,M,1950-05-10,2017-07-31,4
10512,P0788,Sabrina Brown,M,1950-05-03,1984-12-01,4
10513,P0789,SUSAN F. O' CONNOR,F,1942-12-23,1995-03-15,1
10514,P0790,Devin Cain,F,1943-01-19,1977-09-15,2
10515,P0791,Sherri Shaw,F,1943-01-05,2001-10-28,1
10516,P0792,Brian Brown,F,1943-01-17,2008-01-22,1
10517,P0793,Allison Thompson,F,1943-01-04,1960-06-26,5
10518,P0794,JIM K. MISTO,F,1943-05-08,1957-04-19,3
10519,P0795,Gregory Branch,F,1943-05-23,1957-03-14,5
10520,P0796,JEFFREY D. MONTGOMERY,M,1972-05-18,1988-12-27,2
10521,P0797,Michele Howard,M,1972-05-23,1975-05-23,5
10522,P0798,Garrett Proctor,M,1972-06-09,1982-07-14,4
10523,P0799,Larry Harrell,M,1972-06-03,1985-08-23,3
10524,P0800,Mark Mclaughlin,M,1972-06-16,1998-12-25,4
10525,P0801,FRANK P. IUORNO,F,1935-03-02,2015-01-12,4
10526,P0802,Rhonda Davenport,F,1935-04-02,2008-04-28,4
10527,P0803,NAVIN S. SHETTY,M,2004-05-24,2012-06-15,4
10528,P0804,Stephanie Lynn,M,2004-05-29,2015-06-21,4
10529,P0805,ROBERT L. CAMPBELL,M,1998-07-06,2007-05-25,3
10530,P0806,Kathleen Wells,M,1998-07-17,2005-01-29,3
10531,P0807,ADITYA DHAKAR,F,1999-10-07,2021-02-14,4
10532,P0808,Heather Powers,F,1999-10-12,2012-04-01,2
10533,P0809,FARSHID SOLTANIAN,F,1964-06-04,2005-10-09,2
10534,P0810,Carolyn Collins,F,1964-06-14,2007-06-30,5
10535,P0811,GEORGE P. VARKEY,F,1958-01-15,1972-03-17,2
10536,P0812,David Collins,F,1958-01-22,1979-05-18,5
10537,P0813,KAREN C. DAMERON,M,1962-09-18,2009-12-04,3
10538,P0814,David Welch,M,1962-09-19,1982-10-28,1
10539,P0815,MAJD BABIK,M,1945-12-13,1974-05-22,2
10540,P0816,Kimberly Floyd,M,1945-12-25,1978-03-08,3
10541,P0817,Dawn Robinson,M,1945-12-31,1946-10-19,1
10542,P0818,RICHARD H. WOOD,F,1960-01-06,1992-11-05,4
10543,P0819,Gina Ferguson,F,1960-01-27,1966-04-16,4
10544,P0820,WILLIAM M. HUDGINS,M,1947-04-23,1952-01-17,3
10545,P0821,Christina Perry,M,1947-05-06,1978-11-09,2
10546,P0822,PERRY L. SHOWALTER,M,1999-08-27,2003-09-29,4
10547,P0823,Donald Watson,M,1999-09-11,2013-09-27,4
10548,P0824,ROBERT M. ALEXANDER,M,1943-08-04,1996-08-02,3
10549,P0825,Evelyn Harris,M,1943-08-19,2018-03-09,4
10550,P0826,NANCY W. JORDAN,M,1948-11-16,2007-08-26,2
10551,P0827,Peter Mclean,M,1948-11-20,2006-08-16,1
10552,P0828,Jennifer Cox,M,1948-11-17,1959-06-27,2
10553,P0829,ALLEN R. MIKULENCAK,F,1976-05-09,2022-09-22,3
10554,P0830,Kara Wheeler,F,1976-06-07,1978-06-11,5
10555,P0831,Christopher Bennett,F,1976-06-04,2020-03-03,4
10556,P0832,Karen Barnes,F,1976-05-18,1998-04-18,3
10557,P0833,Elizabeth Aguirre DDS,F,1976-05-26,1985-10-07,2
10558,P0834,CATHERINE O. FULTON,F,1982-07-17,1992-08-03,4
10559,P0835,Sarah Stokes,F,1982-08-14,2015-02-23,3
10560,P0836,DAVID J. ALEXANDER,F,1979-04-29,2000-12-21,3
10561,P0837,Mr. Jason Cooley,F,1979-05-09,1991-06-22,2
10562,P0838,DAVID L. MILLER,F,1938-10-30,1962-01-20,2
10563,P0839,Gregory Glenn,F,1938-10-31,2015-11-01,1
10564,P0840,JOSEPH J. SIRAGUSA,M,1960-03-22,1995-07-11,4
10565,P0841,Lisa Edwards,M,1960-04-12,2002-12-29,4
10566,P0842,MAUZARD BENJAMIN,F,1992-02-22,2019-09-05,1
10567,P0843,David Peters,F,1992-03-06,2022-04-28,2
10568,P0844,MICHAEL J. KOKORELIS,M,1937-04-14,2017-05-25,3
10569,P0845,Christine Murphy,M,1937-04-17,1939-12-09,2
10570,P0846,Phyllis Cohen,M,1937-05-15,1960-03-04,5
10571,P0847,Samuel Owens,M,1937-04-27,2004-06-16,3
10572,P0848,Jay Rivera,M,1937-04-21,1977-11-21,2
10573,P0849,MICHAEL P. MCCORMICK,F,1937-01-24,2019-02-05,4
10574,P0850,Kyle Sparks,F,1937-02-03,1988-01-27,3
10575,P0851,STEVEN J. BECKER,M,1962-08-29,2023-08-19,2
10576,P0852,Toni Pace,M,1962-09-22,2008-01-08,1
10577,P0853,STEVEN L. PERLMAN,F,1983-01-15,1985-09-07,2
10578,P0854,Ashley Miller,F,1983-02-03,2016-11-10,2
10579,P0855,David Richardson,F,1983-02-08,2003-09-23,2
10580,P0856,David Reynolds,F,1983-02-12,2011-10-20,4
10581,P0857,Erica Strong,F,1983-02-10,1992-02-22,1
10582,P0858,WILLIAM H. ALLEN,F,1998-11-24,2001-09-16,4
10583,P0859,Daniel Lin,F,1998-12-01,2011-01-21,4
10584,P0860,Kathleen Griffin,F,1998-12-01,1999-06-01,5
10585,P0861,Anthony Collins,F,1998-11-30,2024-09-23,2
10586,P0862,Patricia Wilson,F,1998-12-11,2011-08-13,4
10587,P0863,JOHN T. MARTIN,F,2003-02-14,2022-03-10,2
10588,P0864,Nancy Perez,F,2003-03-06,2011-05-17,4
10589,P0865,Ryan Brown PhD,F,2003-02-26,2009-07-24,2
10590,P0866,Kerry Wise,F,2003-02-26,2017-11-12,2
10591,P0867,Anthony Williams,F,2003-03-02,2007-05-27,4
10592,P0868,DENNIS KATZ,M,1998-10-21,2015-06-10,2
10593,P0869,Arthur Richardson DVM,M,1998-11-02,2000-05-03,2
10594,P0870,ROBERT J. FEILD,M,1980-01-16,2018-02-16,2
10595,P0871,Monique Lucas,M,1980-01-20,2016-01-27,3
10596,P0872,ALLEN D. PHILLIPS,F,2001-11-15,2006-11-27,2
10597,P0873,James Gonzalez,F,2001-11-21,2016-11-23,4
10598,P0874,Christopher Melendez,F,2001-12-04,2022-02-01,1
10599,P0875,ERIK L. SUTT,M,1962-12-25,1994-11-03,2
10600,P0876,Jamie Gonzalez,M,1963-01-07,1998-06-30,3
10601,P0877,Kyle Burns,M,1963-01-17,2006-12-05,2
10602,P0878,Brenda Kennedy,M,1963-01-22,2018-08-05,4
10603,P0879,Jennifer Murphy,M,1962-12-29,2019-07-04,5
10604,P0880,H. MCNEILL HUTSON,F,1983-01-14,1988-09-04,4
10605,P0881,Carrie Schaefer,F,1983-01-26,2016-03-07,4
10606,P0882,JEROLD T. FOWLER,F,1966-06-04,1979-04-05,2
10607,P0883,Dennis Wells,F,1966-06-10,2011-08-04,3
10608,P0884,Samantha Henderson,F,1966-06-08,2017-01-04,4
10609,P0885,JOSEPH M. GREENE,M,1999-08-30,2018-12-09,3
10610,P0886,Caitlin Cruz DVM,M,1999-09-18,2014-12-10,1
10611,P0887,Gabrielle Lang,M,1999-09-26,2020-10-11,5
10612,P0888,Dana Perkins,M,1999-09-17,2009-04-02,3
10613,P0889,Rhonda King,M,1999-09-22,2013-11-15,4
10614,P0890,PHILIP J. PANDOLFI,M,1974-08-21,1981-08-01,2
10615,P0891,George Bailey,M,1974-08-28,2012-05-19,3
10616,P0892,Christopher Harris,M,1974-09-19,1998-04-30,2
10617,P0893,Andrew Ellis,M,1974-09-02,2010-08-27,3
10618,P0894,Richard Serrano,M,1974-09-02,1992-06-01,2
10619,P0895,JOSEPH M. CUMMISKEY,M,1935-11-08,1948-05-19,1
10620,P0896,Todd Evans,M,1935-12-05,1936-12-29,2
10621,P0897,Mr. Jeffrey Powell,M,1935-11-20,1939-08-26,4
10622,P0898,Mark Ramirez,M,1935-11-12,1977-01-08,1
10623,P0899,Casey Thomas,M,1935-11-13,1963-10-03,2
10624,P0900,CHARLES R. HARRIS,F,1971-09-08,2014-04-08,3
10625,P0901,Eugene Sanchez,F,1971-10-05,2014-03-27,4
10626,P0902,THOMAS E. Burke,F,1951-01-15,1994-02-07,4
10627,P0903,Luis Walker,F,1951-01-31,2012-07-02,3
10628,P0904,ROY T. CARTER,F,1954-02-12,2001-06-04,3
10629,P0905,Christopher Pacheco,F,1954-03-08,2011-05-24,2
10630,P0906,Jennifer Jones,F,1954-02-28,1976-12-14,4
10631,P0907,Tracy Hays,F,1954-03-06,1973-06-16,1
10632,P0908,Wanda Willis,F,1954-02-22,2004-05-08,4
10633,P0909,ELHAM SAFARI,F,1976-01-04,1979-09-15,4
10634,P0910,Robert Paul,F,1976-01-16,1976-03-23,3
10635,P0911,FREDERICK S. KROCHMAL,F,2000-11-27,2022-07-31,2
10636,P0912,Brian Martin,F,2000-12-10,2015-02-26,2
10637,P0913,KENNETH QIU,M,1984-10-30,2010-03-11,5
10638,P0914,Jeffrey Duncan,M,1984-11-03,2013-10-24,1
10639,P0915,LEZLEY P. MCILVEEN,F,1987-10-21,1999-04-05,2
10640,P0916,Jeffrey Martinez,F,1987-10-25,2009-03-24,3
10641,P0917,David Shields,F,1987-11-03,1992-05-07,2
10642,P0918,RAMAN K. JASSAL,F,1947-04-12,2017-11-02,1
10643,P0919,Stacey Lang,F,1947-04-20,1992-02-28,3
10644,P0920,Cynthia Crosby,F,1947-04-14,1983-04-29,3
10645,P0921,Tammy Miller,F,1947-04-16,1958-07-13,2
10646,P0922,Megan Stokes,F,1947-04-27,1970-07-30,2
10647,P0923,ROBERT S. SEARS,M,2005-07-15,2017-10-28,1
10648,P0924,Chelsea Martinez,M,2005-08-11,2024-03-13,2
10649,P0925,John Brown PhD,M,2005-08-11,2015-08-01,5
10650,P0926,Dr. Jacob Rubio,M,2005-07-18,2010-02-11,2
10651,P0927,Michelle Smith,M,2005-07-21,2018-07-21,2
10652,P0928,CARLOS H. MONSALVE,F,2005-12-20,2016-07-22,2
10653,P0929,Wanda Brown,F,2006-01-17,2023-09-02,2
10654,P0930,Daniel Greene,F,2006-01-06,2018-02-25,2
10655,P0931,MARK JEFFERIES,M,1998-10-16,2010-05-20,4
10656,P0932,Joseph Mccoy,M,1998-10-24,1999-06-23,2
10657,P0933,Barbara Chen,M,1998-10-29,2024-01-22,5
10658,P0934,Darrell Johnson,M,1998-11-02,2002-07-10,3
10659,P0935,Michael Holloway,M,1998-11-10,2018-11-18,4
10660,P0936,GARY M. MEAD,F,1942-03-06,2010-03-31,5
10661,P0937,Yvonne Strickland,F,1942-04-05,1951-06-04,2
10662,P0938,JAMES E. KILBOURNE,F,1957-04-29,1990-04-16,5
10663,P0939,Robert Smith,F,1957-05-22,2011-03-11,3
10664,P0940,JOSHUA S. RAMEY,M,1995-01-05,2024-03-21,1
10665,P0941,James Day,M,1995-01-08,2004-04-10,2
10666,P0942,Mark Smith,M,1995-01-28,1997-07-24,4
10667,P0943,James Bauer,M,1995-02-02,2019-02-03,3
10668,P0944,Evan Turner,M,1995-01-06,1995-03-24,4
10669,P0945,GUY W. WALTON,M,1939-12-17,1948-06-06,3
10670,P0946,Heather Smith,M,1940-01-11,1943-01-24,4
10671,P0947,Joy Wright,M,1940-01-10,1969-11-14,3
10672,P0948,MICHAEL A. CAMPBELL,F,1988-11-28,2009-02-26,4
10673,P0949,Christine Marquez,F,1988-12-18,1998-09-19,4
10674,P0950,Pamela Gomez,F,1988-12-28,2010-01-05,2
10675,P0951,Jason Cobb,F,1988-12-16,2021-08-09,2
10676,P0952,Melinda Mccormick,F,1988-12-04,2004-12-25,4
10677,P0953,DALE LAZAR,F,1974-08-25,1991-02-13,5
10678,P0954,Brenda Young,F,1974-09-20,1977-05-06,1
10679,P0955,Rhonda Bryant,F,1974-08-27,1983-10-24,4
10680,P0956,Andrea Poole,F,1974-08-30,1975-01-12,3
10681,P0957,Kathleen Howard,F,1974-08-29,2001-10-20,2
10682,P0958,D. MICHAEL CLARK,M,1977-01-01,2015-04-07,4
10683,P0959,Lori Mayer,M,1977-01-20,2001-10-09,2
10684,P0960,Tony Lawson,M,1977-01-04,2023-05-12,4
10685,P0961,Nicole Lee,M,1977-01-03,2003-05-26,2
10686,P0962,Kimberly James,M,1977-02-01,1986-04-20,3
10687,P0963,RICHARD W. COTTRELL,F,1973-09-07,1991-07-31,4
10688,P0964,Pamela Garcia,F,1973-10-07,1978-01-30,3
10689,P0965,Kelly Lopez,F,1973-09-17,1974-01-09,3
10690,P0966,ANH H. PHAM,M,2005-08-19,2023-02-04,4
10691,P0967,Roger Campbell,M,2005-08-29,2015-04-01,2
10692,P0968,Michelle Hill,M,2005-09-06,2014-03-23,3
10693,P0969,Alexander Mendez,M,2005-08-20,2009-12-01,2
10694,P0970,Timothy Patterson,M,2005-08-27,2024-09-11,2
10695,P0971,MICHAEL GAZORI,F,1975-03-19,2006-12-17,5
10696,P0972,David Bass,F,1975-04-03,1995-11-30,4
10697,P0973,Cody Johnson,F,1975-03-28,2001-05-11,2
10698,P0974,MARK T. EVANS,F,1974-08-12,2024-01-19,2
10699,P0975,Meredith Williams,F,1974-09-07,1991-03-30,2
10700,P0976,Alexis Lopez,F,1974-08-26,1977-12-07,3
10701,P0977,Maria Gay,F,1974-09-02,2023-09-22,2
10702,P0978,Julie Miller,F,1974-09-11,1982-09-25,4
10703,P0979,JUSTIN W. FERGUSON,M,1960-10-21,1971-01-25,3
10704,P0980,Kirk Young,M,1960-11-12,1993-08-19,2
10705,P0981,EDWARD H. KEAN,F,1997-07-29,2004-02-06,3
10706,P0982,Stephanie Smith,F,1997-08-07,1997-09-16,2
10707,P0983,Scott Osborne,F,1997-08-24,2014-12-26,3
10708,P0984,GARY J. ASHTON,F,1997-01-07,2007-03-07,2
10709,P0985,Kimberly Harrison,F,1997-01-31,2005-12-12,4
10710,P0986,Luis Jackson,F,1997-01-17,2017-02-03,3
10711,P0987,Michael Keith,F,1997-02-06,2004-01-22,4
10712,P0988,Oscar Martin,F,1997-01-31,2000-10-26,4
10713,P0989,KENNETH I. ROTHSCHILD,F,1936-01-01,2000-05-11,2
10714,P0990,Rebecca Conley,F,1936-01-03,1940-05-12,2
10715,P0991,RALPH B. SWIGER,M,1940-05-03,2011-06-07,1
10716,P0992,Laura Moore,M,1940-05-24,2018-06-27,3
10717,P0993,Caleb Brown,M,1940-05-12,1946-03-06,4
10718,P0994,Elizabeth Jenkins,M,1940-05-26,1991-08-03,3
10719,P0995,Vanessa Ortiz,M,1940-05-30,2001-06-15,2
10720,P0996,SUE K. MOON,F,1979-01-06,1988-04-17,4
10721,P0997,Kelly Campbell,F,1979-01-12,2024-09-12,5
10722,P0998,DEIDRA KOKEL,F,1965-07-04,1986-01-23,3
10723,P0999,Jason Dunn,F,1965-07-13,1978-11-14,1
10724,P1000,STEPHEN A. BELMONTE,M,1974-07-13,1980-11-07,3
10725,P1001,Victor Benton,M,1974-08-09,1981-03-15,4
10726,P1002,Sally Kelley,M,1974-07-18,2010-10-28,3
10727,P1003,Kimberly Fitzgerald,M,1974-08-10,1974-10-27,2
10728,P1004,Maurice Rios,M,1974-07-25,2006-12-13,2
10729,P1005,DONALD C. DEVENING,F,1994-06-24,1999-09-29,1
10730,P1006,Matthew Decker,F,1994-07-10,2012-02-25,1
10731,P1007,HEIDI A. SHERMAN,F,1964-05-07,2005-12-05,2
10732,P1008,Elizabeth Marsh,F,1964-05-18,2014-01-30,2
10733,P1009,HUGH TELLER,F,1961-09-05,1973-02-27,1
10734,P1010,Chelsey Fields,F,1961-10-02,2022-11-19,1
10735,P1011,Martin Ramirez,F,1961-09-13,1978-06-24,2
10736,P1012,Nicholas Colon,F,1961-09-12,1995-01-01,1
10737,P1013,Jennifer Medina,F,1961-09-18,1994-11-22,5
10738,P1014,MOUTAZ H. ABDEEN,M,1959-02-06,2023-12-02,3
10739,P1015,Catherine Allen,M,1959-02-21,2009-06-08,3
10740,P1016,Angelica Nolan,M,1959-02-22,1988-05-13,5
10741,P1017,Christy Norton,M,1959-02-14,1985-09-19,1
10742,P1018,Heidi Chen,M,1959-02-20,2014-06-07,1
10743,P1019,PUJA OHRI,M,1958-08-29,1962-03-07,2
10744,P1020,Brandon Walker,M,1958-09-10,1967-09-27,2
10745,P1021,SARA T. BRENDMOEN,M,1956-10-01,1983-05-05,4
10746,P1022,Daisy Trevino,M,1956-10-21,2006-08-07,1
10747,P1023,Bethany Martinez,M,1956-10-05,1969-05-12,2
10748,P1024,Timothy Brown,M,1956-10-21,1964-06-25,1
10749,P1025,Sandra Davidson,M,1956-10-19,2013-03-03,4
10750,P1026,DARRYL S. PEARLMAN,F,1935-09-02,2010-10-25,2
10751,P1027,Guy Solis,F,1935-09-13,1991-12-15,4
10752,P1028,Brian Martin,F,1935-09-13,1958-05-03,2
10753,P1029,Denise Palmer,F,1935-09-17,1995-08-06,4
10754,P1030,Kathryn Griffin,F,1935-09-06,1986-09-20,4
10755,P1031,HARVEY C. LLOYD,M,2002-01-29,2006-10-29,2
10756,P1032,Christopher Gallagher,M,2002-02-27,2014-05-08,4
10757,P1033,Frank Nelson,M,2002-02-06,2012-05-05,1
10758,P1034,Joseph Guerrero,M,2002-02-27,2019-09-28,2
10759,P1035,Lucas Washington,M,2002-02-22,2022-01-13,3
10760,P1036,MICHAEL K. WILLIAMS,F,1991-07-08,1994-02-10,3
10761,P1037,Mr. Dylan Rodriguez Jr.,F,1991-08-06,1999-08-30,5
10762,P1038,KIRK G. HAWN,M,1938-01-14,1991-03-28,2
10763,P1039,Joshua Howard,M,1938-02-02,1956-03-18,1
10764,P1040,Holly Moore,M,1938-01-31,1978-03-07,4
10765,P1041,Peter Walters,M,1938-02-11,2011-08-12,3
10766,P1042,Samantha Porter,M,1938-02-10,1994-04-02,3
10767,P1043,DANIEL E. GRABEEL,F,1939-02-06,1948-06-03,3
10768,P1044,Sandra Kelly,F,1939-02-19,1958-05-27,1
10769,P1045,Dave Hopkins,F,1939-02-23,1986-03-02,3
10770,P1046,Amanda Edwards,F,1939-03-05,1964-05-11,1
10771,P1047,Andrew Acosta,F,1939-03-03,1949-05-27,2
10772,P1048,GLENN A. KIMBLE,M,1945-08-17,1987-08-01,4
10773,P1049,Patrick Jackson,M,1945-08-29,1997-08-30,4
10774,P1050,Jasmine Brown,M,1945-09-11,1989-12-23,2
10775,P1051,JOHN D. PINCH,F,1973-08-02,2014-07-10,4
10776,P1052,Beth Boyd,F,1973-08-25,2013-01-23,1
10777,P1053,Samantha Salazar,F,1973-08-08,1977-11-29,5
10778,P1054,MICHAEL PARKER,M,1992-09-06,2007-11-22,3
10779,P1055,Thomas Clark,M,1992-09-17,2014-02-25,1
10780,P1056,Brenda Harvey MD,M,1992-09-11,2023-12-05,1
10781,P1057,BRIAN J. MCAVOY,F,1971-10-04,1999-11-17,2
10782,P1058,Brandon Larson,F,1971-10-21,1977-12-31,4
10783,P1059,CARRINGTON W. CRAWFORD,F,1987-12-15,1993-01-15,4
